lon,lat,name
-64.25,-7.25,Station_194_231
-63.75,-7.25,Station_194_232
-63.25,-7.25,Station_194_233
-62.75,-7.25,Station_194_234
-62.25,-7.25,Station_194_235
-61.75,-7.25,Station_194_236
-61.25,-7.25,Station_194_237
-60.75,-7.25,Station_194_238
-60.25,-7.25,Station_194_239
-59.75,-7.25,Station_194_240
-59.25,-7.25,Station_194_241
-58.75,-7.25,Station_194_242
-58.25,-7.25,Station_194_243
-57.75,-7.25,Station_194_244
-57.25,-7.25,Station_194_245
-56.75,-7.25,Station_194_246
-56.25,-7.25,Station_194_247
-55.75,-7.25,Station_194_248
-55.25,-7.25,Station_194_249
-54.75,-7.25,Station_194_250
-54.25,-7.25,Station_194_251
-53.75,-7.25,Station_194_252
-53.25,-7.25,Station_194_253
-52.75,-7.25,Station_194_254
-52.25,-7.25,Station_194_255
-51.75,-7.25,Station_194_256
-51.25,-7.25,Station_194_257
-50.75,-7.25,Station_194_258
-76.75,-7.75,Station_195_206
-76.25,-7.75,Station_195_207
-75.75,-7.75,Station_195_208
-75.25,-7.75,Station_195_209
-74.75,-7.75,Station_195_210
-74.25,-7.75,Station_195_211
-73.75,-7.75,Station_195_212
-73.25,-7.75,Station_195_213
-72.75,-7.75,Station_195_214
-72.25,-7.75,Station_195_215
-71.75,-7.75,Station_195_216
-71.25,-7.75,Station_195_217
-70.75,-7.75,Station_195_218
-70.25,-7.75,Station_195_219
-69.75,-7.75,Station_195_220
-69.25,-7.75,Station_195_221
-68.75,-7.75,Station_195_222
-68.25,-7.75,Station_195_223
-67.75,-7.75,Station_195_224
-67.25,-7.75,Station_195_225
-66.75,-7.75,Station_195_226
-66.25,-7.75,Station_195_227
-65.75,-7.75,Station_195_228
-65.25,-7.75,Station_195_229
-64.75,-7.75,Station_195_230
-64.25,-7.75,Station_195_231
-63.75,-7.75,Station_195_232
-63.25,-7.75,Station_195_233
-62.75,-7.75,Station_195_234
-62.25,-7.75,Station_195_235
-61.75,-7.75,Station_195_236
-61.25,-7.75,Station_195_237
-60.75,-7.75,Station_195_238
-60.25,-7.75,Station_195_239
-59.75,-7.75,Station_195_240
-59.25,-7.75,Station_195_241
-58.75,-7.75,Station_195_242
-58.25,-7.75,Station_195_243
-57.75,-7.75,Station_195_244
-57.25,-7.75,Station_195_245
-56.75,-7.75,Station_195_246
-56.25,-7.75,Station_195_247
-55.75,-7.75,Station_195_248
-55.25,-7.75,Station_195_249
-54.75,-7.75,Station_195_250
-54.25,-7.75,Station_195_251
-53.75,-7.75,Station_195_252
-53.25,-7.75,Station_195_253
-52.75,-7.75,Station_195_254
-52.25,-7.75,Station_195_255
-51.75,-7.75,Station_195_256
-51.25,-7.75,Station_195_257
-50.75,-7.75,Station_195_258
-76.25,-8.25,Station_196_207
-75.75,-8.25,Station_196_208
-75.25,-8.25,Station_196_209
-74.75,-8.25,Station_196_210
-73.75,-8.25,Station_196_212
-73.25,-8.25,Station_196_213
-72.75,-8.25,Station_196_214
-72.25,-8.25,Station_196_215
-71.75,-8.25,Station_196_216
-71.25,-8.25,Station_196_217
-70.75,-8.25,Station_196_218
-70.25,-8.25,Station_196_219
-69.75,-8.25,Station_196_220
-69.25,-8.25,Station_196_221
-68.75,-8.25,Station_196_222
-68.25,-8.25,Station_196_223
-67.75,-8.25,Station_196_224
-67.25,-8.25,Station_196_225
-66.75,-8.25,Station_196_226
-66.25,-8.25,Station_196_227
-65.75,-8.25,Station_196_228
-65.25,-8.25,Station_196_229
-64.75,-8.25,Station_196_230
-64.25,-8.25,Station_196_231
-63.75,-8.25,Station_196_232
-63.25,-8.25,Station_196_233
-62.75,-8.25,Station_196_234
-62.25,-8.25,Station_196_235
-61.75,-8.25,Station_196_236
-61.25,-8.25,Station_196_237
-60.75,-8.25,Station_196_238
-60.25,-8.25,Station_196_239
-59.75,-8.25,Station_196_240
-59.25,-8.25,Station_196_241
-58.75,-8.25,Station_196_242
-58.25,-8.25,Station_196_243
-57.75,-8.25,Station_196_244
-57.25,-8.25,Station_196_245
-56.75,-8.25,Station_196_246
-56.25,-8.25,Station_196_247
-55.75,-8.25,Station_196_248
-55.25,-8.25,Station_196_249
-54.75,-8.25,Station_196_250
-54.25,-8.25,Station_196_251
-53.75,-8.25,Station_196_252
-53.25,-8.25,Station_196_253
-52.75,-8.25,Station_196_254
-52.25,-8.25,Station_196_255
-51.75,-8.25,Station_196_256
-51.25,-8.25,Station_196_257
-50.75,-8.25,Station_196_258
-76.25,-8.75,Station_197_207
-75.75,-8.75,Station_197_208
-75.25,-8.75,Station_197_209
-74.75,-8.75,Station_197_210
-74.25,-8.75,Station_197_211
-73.25,-8.75,Station_197_213
-72.75,-8.75,Station_197_214
-72.25,-8.75,Station_197_215
-71.75,-8.75,Station_197_216
-71.25,-8.75,Station_197_217
-70.75,-8.75,Station_197_218
-70.25,-8.75,Station_197_219
-69.75,-8.75,Station_197_220
-69.25,-8.75,Station_197_221
-68.75,-8.75,Station_197_222
-68.25,-8.75,Station_197_223
-67.75,-8.75,Station_197_224
-67.25,-8.75,Station_197_225
-66.75,-8.75,Station_197_226
-66.25,-8.75,Station_197_227
-65.75,-8.75,Station_197_228
-65.25,-8.75,Station_197_229
-64.75,-8.75,Station_197_230
-64.25,-8.75,Station_197_231
-63.75,-8.75,Station_197_232
-63.25,-8.75,Station_197_233
-62.75,-8.75,Station_197_234
-62.25,-8.75,Station_197_235
-61.75,-8.75,Station_197_236
-61.25,-8.75,Station_197_237
-60.75,-8.75,Station_197_238
-60.25,-8.75,Station_197_239
-59.75,-8.75,Station_197_240
-59.25,-8.75,Station_197_241
-58.75,-8.75,Station_197_242
-58.25,-8.75,Station_197_243
-57.75,-8.75,Station_197_244
-57.25,-8.75,Station_197_245
-56.75,-8.75,Station_197_246
-56.25,-8.75,Station_197_247
-55.75,-8.75,Station_197_248
-55.25,-8.75,Station_197_249
-54.75,-8.75,Station_197_250
-54.25,-8.75,Station_197_251
-53.75,-8.75,Station_197_252
-53.25,-8.75,Station_197_253
-52.75,-8.75,Station_197_254
-52.25,-8.75,Station_197_255
-51.75,-8.75,Station_197_256
-51.25,-8.75,Station_197_257
-50.75,-8.75,Station_197_258
-50.25,-8.75,Station_197_259
-49.75,-8.75,Station_197_260
-76.25,-9.25,Station_198_207
-75.75,-9.25,Station_198_208
-75.25,-9.25,Station_198_209
-74.75,-9.25,Station_198_210
-74.25,-9.25,Station_198_211
-73.75,-9.25,Station_198_212
-73.25,-9.25,Station_198_213
-72.75,-9.25,Station_198_214
-72.25,-9.25,Station_198_215
-71.75,-9.25,Station_198_216
-71.25,-9.25,Station_198_217
-70.75,-9.25,Station_198_218
-70.25,-9.25,Station_198_219
-69.75,-9.25,Station_198_220
-69.25,-9.25,Station_198_221
-68.75,-9.25,Station_198_222
-68.25,-9.25,Station_198_223
-67.75,-9.25,Station_198_224
-67.25,-9.25,Station_198_225
-66.75,-9.25,Station_198_226
-66.25,-9.25,Station_198_227
-65.75,-9.25,Station_198_228
-65.25,-9.25,Station_198_229
-64.75,-9.25,Station_198_230
-64.25,-9.25,Station_198_231
-63.75,-9.25,Station_198_232
-63.25,-9.25,Station_198_233
-62.75,-9.25,Station_198_234
-62.25,-9.25,Station_198_235
-61.75,-9.25,Station_198_236
-61.25,-9.25,Station_198_237
-60.75,-9.25,Station_198_238
-60.25,-9.25,Station_198_239
-59.75,-9.25,Station_198_240
-59.25,-9.25,Station_198_241
-58.75,-9.25,Station_198_242
-58.25,-9.25,Station_198_243
-57.75,-9.25,Station_198_244
-57.25,-9.25,Station_198_245
-56.75,-9.25,Station_198_246
-56.25,-9.25,Station_198_247
-55.75,-9.25,Station_198_248
-55.25,-9.25,Station_198_249
-54.75,-9.25,Station_198_250
-54.25,-9.25,Station_198_251
-53.75,-9.25,Station_198_252
-53.25,-9.25,Station_198_253
-52.75,-9.25,Station_198_254
-52.25,-9.25,Station_198_255
-51.75,-9.25,Station_198_256
-51.25,-9.25,Station_198_257
-50.75,-9.25,Station_198_258
-50.25,-9.25,Station_198_259
-49.75,-9.25,Station_198_260
-75.75,-9.75,Station_199_208
-75.25,-9.75,Station_199_209
-74.75,-9.75,Station_199_210
-74.25,-9.75,Station_199_211
-73.25,-9.75,Station_199_213
-72.75,-9.75,Station_199_214
-72.25,-9.75,Station_199_215
-71.75,-9.75,Station_199_216
-71.25,-9.75,Station_199_217
-70.75,-9.75,Station_199_218
-70.25,-9.75,Station_199_219
-69.75,-9.75,Station_199_220
-69.25,-9.75,Station_199_221
-68.75,-9.75,Station_199_222
-68.25,-9.75,Station_199_223
-67.75,-9.75,Station_199_224
-67.25,-9.75,Station_199_225
-66.75,-9.75,Station_199_226
-66.25,-9.75,Station_199_227
-65.75,-9.75,Station_199_228
-65.25,-9.75,Station_199_229
-64.75,-9.75,Station_199_230
-64.25,-9.75,Station_199_231
-63.75,-9.75,Station_199_232
-63.25,-9.75,Station_199_233
-62.75,-9.75,Station_199_234
-62.25,-9.75,Station_199_235
-61.75,-9.75,Station_199_236
-61.25,-9.75,Station_199_237
-60.75,-9.75,Station_199_238
-60.25,-9.75,Station_199_239
-59.75,-9.75,Station_199_240
-59.25,-9.75,Station_199_241
-58.75,-9.75,Station_199_242
-58.25,-9.75,Station_199_243
-57.75,-9.75,Station_199_244
-57.25,-9.75,Station_199_245
-56.75,-9.75,Station_199_246
-56.25,-9.75,Station_199_247
-55.75,-9.75,Station_199_248
-55.25,-9.75,Station_199_249
-54.25,-9.75,Station_199_251
-53.75,-9.75,Station_199_252
-53.25,-9.75,Station_199_253
-52.75,-9.75,Station_199_254
-52.25,-9.75,Station_199_255
-51.75,-9.75,Station_199_256
-51.25,-9.75,Station_199_257
-50.25,-9.75,Station_199_259
-49.75,-9.75,Station_199_260
-75.25,-10.25,Station_200_209
-74.75,-10.25,Station_200_210
-74.25,-10.25,Station_200_211
-73.75,-10.25,Station_200_212
-73.25,-10.25,Station_200_213
-72.75,-10.25,Station_200_214
-72.25,-10.25,Station_200_215
-71.75,-10.25,Station_200_216
-71.25,-10.25,Station_200_217
-70.75,-10.25,Station_200_218
-70.25,-10.25,Station_200_219
-69.75,-10.25,Station_200_220
-69.25,-10.25,Station_200_221
-68.75,-10.25,Station_200_222
-68.25,-10.25,Station_200_223
-67.75,-10.25,Station_200_224
-67.25,-10.25,Station_200_225
-66.75,-10.25,Station_200_226
-66.25,-10.25,Station_200_227
-64.75,-10.25,Station_200_230
-64.25,-10.25,Station_200_231
-63.75,-10.25,Station_200_232
-63.25,-10.25,Station_200_233
-61.25,-10.25,Station_200_237
-60.75,-10.25,Station_200_238
-60.25,-10.25,Station_200_239
-59.75,-10.25,Station_200_240
-59.25,-10.25,Station_200_241
-58.75,-10.25,Station_200_242
-58.25,-10.25,Station_200_243
-57.75,-10.25,Station_200_244
-57.25,-10.25,Station_200_245
-56.75,-10.25,Station_200_246
-56.25,-10.25,Station_200_247
-54.25,-10.25,Station_200_251
-53.75,-10.25,Station_200_252
-53.25,-10.25,Station_200_253
-52.75,-10.25,Station_200_254
-51.75,-10.25,Station_200_256
-51.25,-10.25,Station_200_257
-50.75,-10.25,Station_200_258
-50.25,-10.25,Station_200_259
-74.75,-10.75,Station_201_210
-74.25,-10.75,Station_201_211
-73.75,-10.75,Station_201_212
-73.25,-10.75,Station_201_213
-72.75,-10.75,Station_201_214
-72.25,-10.75,Station_201_215
-71.75,-10.75,Station_201_216
-71.25,-10.75,Station_201_217
-70.75,-10.75,Station_201_218
-70.25,-10.75,Station_201_219
-69.75,-10.75,Station_201_220
-69.25,-10.75,Station_201_221
-68.75,-10.75,Station_201_222
-68.25,-10.75,Station_201_223
-67.75,-10.75,Station_201_224
-67.25,-10.75,Station_201_225
-66.75,-10.75,Station_201_226
-66.25,-10.75,Station_201_227
-65.75,-10.75,Station_201_228
-65.25,-10.75,Station_201_229
-64.75,-10.75,Station_201_230
-64.25,-10.75,Station_201_231
-63.75,-10.75,Station_201_232
-63.25,-10.75,Station_201_233
-62.75,-10.75,Station_201_234
-62.25,-10.75,Station_201_235
-61.25,-10.75,Station_201_237
-60.75,-10.75,Station_201_238
-60.25,-10.75,Station_201_239
-59.75,-10.75,Station_201_240
-59.25,-10.75,Station_201_241
-58.75,-10.75,Station_201_242
-58.25,-10.75,Station_201_243
-57.75,-10.75,Station_201_244
-57.25,-10.75,Station_201_245
-56.75,-10.75,Station_201_246
-56.25,-10.75,Station_201_247
-55.75,-10.75,Station_201_248
-54.25,-10.75,Station_201_251
-53.75,-10.75,Station_201_252
-53.25,-10.75,Station_201_253
-52.75,-10.75,Station_201_254
-51.75,-10.75,Station_201_256
-51.25,-10.75,Station_201_257
-50.75,-10.75,Station_201_258
-74.75,-11.25,Station_202_210
-74.25,-11.25,Station_202_211
-73.75,-11.25,Station_202_212
-73.25,-11.25,Station_202_213
-72.75,-11.25,Station_202_214
-72.25,-11.25,Station_202_215
-71.75,-11.25,Station_202_216
-71.25,-11.25,Station_202_217
-70.75,-11.25,Station_202_218
-70.25,-11.25,Station_202_219
-69.75,-11.25,Station_202_220
-69.25,-11.25,Station_202_221
-68.75,-11.25,Station_202_222
-68.25,-11.25,Station_202_223
-66.75,-11.25,Station_202_226
-66.25,-11.25,Station_202_227
-65.75,-11.25,Station_202_228
-65.25,-11.25,Station_202_229
-64.75,-11.25,Station_202_230
-64.25,-11.25,Station_202_231
-63.75,-11.25,Station_202_232
-63.25,-11.25,Station_202_233
-62.75,-11.25,Station_202_234
-62.25,-11.25,Station_202_235
-60.75,-11.25,Station_202_238
-60.25,-11.25,Station_202_239
-59.75,-11.25,Station_202_240
-59.25,-11.25,Station_202_241
-58.75,-11.25,Station_202_242
-58.25,-11.25,Station_202_243
-57.75,-11.25,Station_202_244
-57.25,-11.25,Station_202_245
-56.75,-11.25,Station_202_246
-56.25,-11.25,Station_202_247
-55.75,-11.25,Station_202_248
-55.25,-11.25,Station_202_249
-54.75,-11.25,Station_202_250
-54.25,-11.25,Station_202_251
-53.75,-11.25,Station_202_252
-53.25,-11.25,Station_202_253
-52.75,-11.25,Station_202_254
-52.25,-11.25,Station_202_255
-51.25,-11.25,Station_202_257
-74.25,-11.75,Station_203_211
-73.75,-11.75,Station_203_212
-73.25,-11.75,Station_203_213
-72.75,-11.75,Station_203_214
-72.25,-11.75,Station_203_215
-71.75,-11.75,Station_203_216
-71.25,-11.75,Station_203_217
-70.75,-11.75,Station_203_218
-70.25,-11.75,Station_203_219
-69.75,-11.75,Station_203_220
-69.25,-11.75,Station_203_221
-68.75,-11.75,Station_203_222
-68.25,-11.75,Station_203_223
-67.75,-11.75,Station_203_224
-67.25,-11.75,Station_203_225
-66.75,-11.75,Station_203_226
-66.25,-11.75,Station_203_227
-65.75,-11.75,Station_203_228
-64.75,-11.75,Station_203_230
-64.25,-11.75,Station_203_231
-63.75,-11.75,Station_203_232
-63.25,-11.75,Station_203_233
-62.75,-11.75,Station_203_234
-62.25,-11.75,Station_203_235
-60.75,-11.75,Station_203_238
-60.25,-11.75,Station_203_239
-59.75,-11.75,Station_203_240
-59.25,-11.75,Station_203_241
-58.75,-11.75,Station_203_242
-58.25,-11.75,Station_203_243
-57.75,-11.75,Station_203_244
-57.25,-11.75,Station_203_245
-56.75,-11.75,Station_203_246
-56.25,-11.75,Station_203_247
-55.75,-11.75,Station_203_248
-55.25,-11.75,Station_203_249
-54.75,-11.75,Station_203_250
-54.25,-11.75,Station_203_251
-53.75,-11.75,Station_203_252
-53.25,-11.75,Station_203_253
-52.75,-11.75,Station_203_254
-52.25,-11.75,Station_203_255
-51.75,-11.75,Station_203_256
-51.25,-11.75,Station_203_257
-73.75,-12.25,Station_204_212
-73.25,-12.25,Station_204_213
-72.75,-12.25,Station_204_214
-72.25,-12.25,Station_204_215
-71.75,-12.25,Station_204_216
-71.25,-12.25,Station_204_217
-70.75,-12.25,Station_204_218
-70.25,-12.25,Station_204_219
-69.75,-12.25,Station_204_220
-69.25,-12.25,Station_204_221
-68.75,-12.25,Station_204_222
-68.25,-12.25,Station_204_223
-67.75,-12.25,Station_204_224
-67.25,-12.25,Station_204_225
-66.75,-12.25,Station_204_226
-65.75,-12.25,Station_204_228
-63.75,-12.25,Station_204_232
-63.25,-12.25,Station_204_233
-62.75,-12.25,Station_204_234
-62.25,-12.25,Station_204_235
-61.75,-12.25,Station_204_236
-61.25,-12.25,Station_204_237
-60.75,-12.25,Station_204_238
-60.25,-12.25,Station_204_239
-59.75,-12.25,Station_204_240
-59.25,-12.25,Station_204_241
-58.75,-12.25,Station_204_242
-58.25,-12.25,Station_204_243
-57.75,-12.25,Station_204_244
-57.25,-12.25,Station_204_245
-56.75,-12.25,Station_204_246
-56.25,-12.25,Station_204_247
-55.25,-12.25,Station_204_249
-54.75,-12.25,Station_204_250
-54.25,-12.25,Station_204_251
-53.75,-12.25,Station_204_252
-53.25,-12.25,Station_204_253
-52.75,-12.25,Station_204_254
-52.25,-12.25,Station_204_255
-51.75,-12.25,Station_204_256
-49.75,-12.25,Station_204_260
-73.25,-12.75,Station_205_213
-72.75,-12.75,Station_205_214
-72.25,-12.75,Station_205_215
-71.75,-12.75,Station_205_216
-71.25,-12.75,Station_205_217
-70.75,-12.75,Station_205_218
-70.25,-12.75,Station_205_219
-69.75,-12.75,Station_205_220
-69.25,-12.75,Station_205_221
-68.25,-12.75,Station_205_223
-67.75,-12.75,Station_205_224
-62.75,-12.75,Station_205_234
-62.25,-12.75,Station_205_235
-61.75,-12.75,Station_205_236
-61.25,-12.75,Station_205_237
-60.25,-12.75,Station_205_239
-59.75,-12.75,Station_205_240
-57.75,-12.75,Station_205_244
-57.25,-12.75,Station_205_245
-56.75,-12.75,Station_205_246
-56.25,-12.75,Station_205_247
-55.25,-12.75,Station_205_249
-54.75,-12.75,Station_205_250
-54.25,-12.75,Station_205_251
-53.75,-12.75,Station_205_252
-53.25,-12.75,Station_205_253
-52.75,-12.75,Station_205_254
-52.25,-12.75,Station_205_255
-51.75,-12.75,Station_205_256
-70.75,-13.25,Station_206_218
-70.25,-13.25,Station_206_219
-69.75,-13.25,Station_206_220
-69.25,-13.25,Station_206_221
-68.75,-13.25,Station_206_222
-68.25,-13.25,Station_206_223
-67.75,-13.25,Station_206_224
-61.75,-13.25,Station_206_236
-60.75,-13.25,Station_206_238
-59.75,-13.25,Station_206_240
-59.25,-13.25,Station_206_241
-57.75,-13.25,Station_206_244
-57.25,-13.25,Station_206_245
-56.75,-13.25,Station_206_246
-56.25,-13.25,Station_206_247
-55.75,-13.25,Station_206_248
-55.25,-13.25,Station_206_249
-54.75,-13.25,Station_206_250
-54.25,-13.25,Station_206_251
-53.75,-13.25,Station_206_252
-53.25,-13.25,Station_206_253
-52.75,-13.25,Station_206_254
-69.75,-13.75,Station_207_220
-69.25,-13.75,Station_207_221
-68.75,-13.75,Station_207_222
-68.25,-13.75,Station_207_223
-67.75,-13.75,Station_207_224
-61.75,-13.75,Station_207_236
-61.25,-13.75,Station_207_237
-60.75,-13.75,Station_207_238
-60.25,-13.75,Station_207_239
-59.75,-13.75,Station_207_240
-59.25,-13.75,Station_207_241
-56.75,-13.75,Station_207_246
-56.25,-13.75,Station_207_247
-55.75,-13.75,Station_207_248
-55.25,-13.75,Station_207_249
-54.75,-13.75,Station_207_250
-68.75,-14.25,Station_208_222
-68.25,-14.25,Station_208_223
-67.75,-14.25,Station_208_224
-67.25,-14.25,Station_208_225
-62.75,-14.25,Station_208_234
-61.75,-14.25,Station_208_236
-61.25,-14.25,Station_208_237
-60.75,-14.25,Station_208_238
-60.25,-14.25,Station_208_239
-59.25,-14.25,Station_208_241
-55.75,-14.25,Station_208_248
-68.25,-14.75,Station_209_223
-67.75,-14.75,Station_209_224
-67.25,-14.75,Station_209_225
-66.75,-14.75,Station_209_226
-62.75,-14.75,Station_209_234
-62.25,-14.75,Station_209_235
-61.75,-14.75,Station_209_236
-61.25,-14.75,Station_209_237
-60.75,-14.75,Station_209_238
-60.25,-14.75,Station_209_239
-59.75,-14.75,Station_209_240
-57.25,-14.75,Station_209_245
-68.25,-15.25,Station_210_223
-67.75,-15.25,Station_210_224
-67.25,-15.25,Station_210_225
-66.75,-15.25,Station_210_226
-66.25,-15.25,Station_210_227
-62.75,-15.25,Station_210_234
-62.25,-15.25,Station_210_235
-61.75,-15.25,Station_210_236
-61.25,-15.25,Station_210_237
-60.75,-15.25,Station_210_238
-60.25,-15.25,Station_210_239
-59.75,-15.25,Station_210_240
-56.75,-15.25,Station_210_246
-67.75,-15.75,Station_211_224
-67.25,-15.75,Station_211_225
-66.75,-15.75,Station_211_226
-66.25,-15.75,Station_211_227
-65.75,-15.75,Station_211_228
-62.75,-15.75,Station_211_234
-62.25,-15.75,Station_211_235
-61.75,-15.75,Station_211_236
-61.25,-15.75,Station_211_237
-60.75,-15.75,Station_211_238
-60.25,-15.75,Station_211_239
-57.25,-15.75,Station_211_245
-56.75,-15.75,Station_211_246
-55.25,-15.75,Station_211_249
-54.25,-15.75,Station_211_251
-67.25,-16.25,Station_212_225
-66.75,-16.25,Station_212_226
-66.25,-16.25,Station_212_227
-65.75,-16.25,Station_212_228
-65.25,-16.25,Station_212_229
-63.25,-16.25,Station_212_233
-62.75,-16.25,Station_212_234
-62.25,-16.25,Station_212_235
-61.75,-16.25,Station_212_236
-61.25,-16.25,Station_212_237
-60.75,-16.25,Station_212_238
-60.25,-16.25,Station_212_239
-66.25,-16.75,Station_213_227
-65.75,-16.75,Station_213_228
-65.25,-16.75,Station_213_229
-64.75,-16.75,Station_213_230
-64.25,-16.75,Station_213_231
-63.75,-16.75,Station_213_232
-63.25,-16.75,Station_213_233
-62.75,-16.75,Station_213_234
-62.25,-16.75,Station_213_235
-61.75,-16.75,Station_213_236
-61.25,-16.75,Station_213_237
-60.75,-16.75,Station_213_238
-65.25,-17.25,Station_214_229
-64.75,-17.25,Station_214_230
-64.25,-17.25,Station_214_231
-63.75,-17.25,Station_214_232
-61.75,-17.25,Station_214_236
-61.25,-17.25,Station_214_237
-60.75,-17.25,Station_214_238
-60.25,-17.25,Station_214_239
-64.25,-17.75,Station_215_231
-63.75,-17.75,Station_215_232
-63.25,-17.75,Station_215_233
-61.75,-17.75,Station_215_236
-61.25,-17.75,Station_215_237
-60.75,-17.75,Station_215_238
-63.75,-18.25,Station_216_232
-63.25,-18.25,Station_216_233
-62.75,-18.25,Station_216_234
-62.25,-18.25,Station_216_235
-61.75,-18.25,Station_216_236
-61.25,-18.25,Station_216_237
-60.75,-18.25,Station_216_238
-64.25,-18.75,Station_217_231
-63.75,-18.75,Station_217_232
-63.25,-18.75,Station_217_233
-62.75,-18.75,Station_217_234
-62.25,-18.75,Station_217_235
-61.75,-18.75,Station_217_236
-61.25,-18.75,Station_217_237
-63.75,-19.25,Station_218_232
-63.25,-19.25,Station_218_233
-62.75,-19.25,Station_218_234
-63.75,-19.75,Station_219_232
-63.25,-19.75,Station_219_233
-62.75,-19.75,Station_219_234
